unicef_region,iso3,country,vaccine,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000
MENA,QAT,Qatar,HIB3,95,98,98.0,89.0,98.0,98.0,97.0,98.0,99.0,89.0,93.0,97.0,93.0,97.0,99.0,97.0,94.0,96.0,97.0,96.0,92.0,96.0,93.0,80.0
Non-programme,KOR,Republic of Korea,HIB3,96,96,98.0,96.0,98.0,98.0,97.0,97.0,98.0,97.0,,,,,,,,,,,,,,
ECAR,MDA,Republic of Moldova,HIB3,87,87,87.0,86.0,90.0,92.0,88.0,89.0,86.0,89.0,89.0,90.0,78.0,63.0,47.0,,,,,,,,,
ECAR,ROU,Romania,HIB3,78,85,86.0,87.0,88.0,86.0,82.0,89.0,89.0,90.0,91.0,92.0,89.0,,,,,,,,,,,
Non-programme,RUS,Russian Federation,HIB3,95,88,,,,,,,,,,,,,,,,,,,,,,
ESAR,RWA,Rwanda,HIB3,94,98,88.0,91.0,98.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,97.0,97.0,97.0,97.0,97.0,99.0,95.0,89.0,96.0,88.0,,
LACR,KNA,Saint Kitts and Nevis,HIB3,96,96,96.0,99.0,97.0,98.0,98.0,98.0,94.0,98.0,97.0,98.0,98.0,96.0,97.0,97.0,99.0,99.0,99.0,95.0,99.0,95.0,99.0,12.0
LACR,LCA,Saint Lucia,HIB3,74,81,80.0,86.0,92.0,95.0,80.0,95.0,99.0,99.0,99.0,98.0,99.0,97.0,95.0,96.0,99.0,85.0,95.0,91.0,84.0,14.0,,
LACR,VCT,Saint Vincent and the Grenadines,HIB3,94,99,99.0,98.0,98.0,97.0,99.0,99.0,99.0,98.0,98.0,97.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,27.0,,,
EAPR,WSM,Samoa,HIB3,83,76,85.0,89.0,68.0,44.0,67.0,74.0,80.0,81.0,85.0,82.0,74.0,70.0,55.0,32.0,,,,,,,,
Non-programme,SMR,San Marino,HIB3,90,90,90.0,88.0,86.0,91.0,88.0,85.0,83.0,82.0,80.0,87.0,92.0,88.0,88.0,90.0,89.0,91.0,93.0,93.0,94.0,95.0,95.0,95.0
WCAR,STP,Sao Tome and Principe,HIB3,86,92,97.0,96.0,95.0,94.0,95.0,96.0,96.0,95.0,97.0,96.0,96.0,98.0,,,,,,,,,,
MENA,SAU,Saudi Arabia,HIB3,97,98,97.0,95.0,96.0,96.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,96.0,96.0,96.0,96.0,95.0,95.0,,
WCAR,SEN,Senegal,HIB3,83,93,90.0,91.0,95.0,92.0,93.0,93.0,89.0,89.0,92.0,91.0,92.0,89.0,86.0,88.0,94.0,89.0,18.0,,,,,
ECAR,SRB,Serbia,HIB3,93,92,91.0,92.0,97.0,96.0,95.0,92.0,95.0,94.0,92.0,90.0,93.0,91.0,94.0,98.0,89.0,42.0,,,,,,
Non-programme,SYC,Seychelles,HIB3,97,97,94.0,97.0,99.0,99.0,97.0,96.0,97.0,99.0,98.0,98.0,99.0,99.0,,,,,,,,,,
WCAR,SLE,Sierra Leone,HIB3,91,91,92.0,91.0,95.0,93.0,90.0,84.0,86.0,83.0,92.0,91.0,89.0,86.0,84.0,77.0,63.0,,,,,,,
Non-programme,SGP,Singapore,HIB3,98,97,98.0,98.0,96.0,97.0,96.0,96.0,96.0,86.0,85.0,,,,,,,,,,,,,
Non-programme,SVK,Slovakia,HIB3,96,97,97.0,97.0,97.0,96.0,96.0,96.0,96.0,97.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,92.0,70.0,59.0
Non-programme,SVN,Slovenia,HIB3,89,89,86.0,95.0,95.0,93.0,94.0,94.0,95.0,95.0,95.0,96.0,96.0,96.0,96.0,97.0,97.0,97.0,95.0,94.0,95.0,93.0,93.0,
EAPR,SLB,Solomon Islands,HIB3,84,89,87.0,94.0,94.0,85.0,83.0,94.0,87.0,77.0,83.0,92.0,92.0,87.0,87.0,89.0,,,,,,,,
ESAR,SOM,Somalia,HIB3,42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,
ESAR,ZAF,South Africa,HIB3,79,85,86.0,84.0,85.0,82.0,84.0,85.0,85.0,85.0,79.0,69.0,71.0,72.0,77.0,80.0,84.0,84.0,82.0,75.0,69.0,70.0,71.0,73.0
ESAR,SSD,South Sudan,HIB3,73,73,69.0,67.0,61.0,59.0,52.0,45.0,46.0,,,,,,,,,,,,,,,
Non-programme,ESP,Spain,HIB3,93,93,91.0,98.0,96.0,96.0,95.0,97.0,97.0,96.0,96.0,96.0,97.0,97.0,96.0,97.0,96.0,98.0,96.0,97.0,98.0,97.0,96.0,92.0
ROSA,LKA,Sri Lanka,HIB3,99,98,96.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,,,,,,
MENA,PSE,State of Palestine,HIB3,88,98,95.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,97.0,96.0,96.0,,,,,,,
MENA,SDN,Sudan,HIB3,51,68,84.0,89.0,93.0,93.0,95.0,93.0,93.0,94.0,93.0,92.0,93.0,75.0,72.0,78.0,,,,,,,,
LACR,SUR,Suriname,HIB3,72,77,72.0,51.0,77.0,81.0,67.0,77.0,73.0,71.0,76.0,76.0,80.0,84.0,87.0,84.0,84.0,84.0,83.0,,,,,
Non-programme,SWE,Sweden,HIB3,94,94,98.0,97.0,97.0,97.0,97.0,98.0,98.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,99.0,99.0,98.0,98.0,98.0
Non-programme,CHE,Switzerland,HIB3,94,95,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,93.0,93.0,93.0,91.0,91.0,91.0,91.0,91.0
MENA,SYR,Syrian Arab Republic,HIB3,66,59,61.0,62.0,67.0,60.0,61.0,55.0,54.0,56.0,54.0,58.0,72.0,80.0,80.0,79.0,80.0,80.0,80.0,81.0,82.0,83.0,84.0,
ECAR,TJK,Tajikistan,HIB3,96,97,97.0,97.0,97.0,96.0,96.0,97.0,96.0,97.0,96.0,94.0,96.0,93.0,93.0,46.0,,,,,,,,
EAPR,THA,Thailand,HIB3,83,83,84.0,45.0,,,,,,,,,,,,,,,,,,,,
EAPR,TLS,Timor-Leste,HIB3,83,83,83.0,83.0,83.0,83.0,83.0,79.0,76.0,77.0,82.0,,,,,,,,,,,,,
WCAR,TGO,Togo,HIB3,85,82,83.0,82.0,84.0,81.0,83.0,82.0,82.0,84.0,84.0,84.0,85.0,83.0,78.0,24.0,,,,,,,,
EAPR,TON,Tonga,HIB3,99,99,99.0,99.0,99.0,99.0,99.0,96.0,96.0,98.0,99.0,95.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,
LACR,TTO,Trinidad and Tobago,HIB3,96,93,94.0,96.0,93.0,99.0,89.0,97.0,90.0,92.0,92.0,92.0,90.0,90.0,90.0,90.0,88.0,89.0,95.0,94.0,92.0,59.0,85.0,74.0
MENA,TUN,Tunisia,HIB3,97,97,97.0,97.0,98.0,97.0,98.0,98.0,98.0,98.0,98.0,97.0,43.0,,,,,,80.0,97.0,96.0,,,
ECAR,TUR,Turkiye,HIB3,99,99,95.0,98.0,99.0,98.0,96.0,98.0,97.0,96.0,98.0,97.0,97.0,97.0,96.0,96.0,76.0,,,,,,,
ECAR,TKM,Turkmenistan,HIB3,98,98,97.0,99.0,99.0,99.0,99.0,98.0,99.0,97.0,97.0,97.0,71.0,58.0,,,,,,,,,,
EAPR,TUV,Tuvalu,HIB3,94,91,94.0,93.0,92.0,89.0,96.0,94.0,96.0,89.0,90.0,97.0,96.0,89.0,84.0,,,,,,,,,
ESAR,UGA,Uganda,HIB3,91,89,91.0,89.0,93.0,93.0,94.0,93.0,89.0,85.0,84.0,83.0,82.0,80.0,79.0,71.0,73.0,64.0,64.0,62.0,44.0,29.0,,
ECAR,UKR,Ukraine,HIB3,78,70,87.0,85.0,80.0,58.0,39.0,47.0,38.0,38.0,83.0,83.0,26.0,51.0,66.0,81.0,46.0,11.0,,,,,,
MENA,ARE,United Arab Emirates,HIB3,96,96,96.0,90.0,99.0,99.0,98.0,99.0,99.0,99.0,98.0,96.0,95.0,94.0,93.0,92.0,92.0,92.0,94.0,94.0,94.0,94.0,92.0,92.0
Non-programme,GBR,United Kingdom,HIB3,92,92,93.0,93.0,93.0,94.0,94.0,94.0,95.0,95.0,95.0,95.0,95.0,94.0,93.0,92.0,92.0,92.0,91.0,92.0,91.0,91.0,91.0,91.0
ESAR,TZA,United Republic of Tanzania,HIB3,93,93,86.0,91.0,91.0,89.0,90.0,92.0,96.0,97.0,91.0,92.0,90.0,91.0,85.0,,,,,,,,,
Non-programme,USA,United States,HIB3,92,92,91.0,90.0,91.0,92.0,92.0,93.0,93.0,93.0,93.0,93.0,94.0,90.0,84.0,91.0,93.0,93.0,94.0,94.0,94.0,93.0,93.0,93.0
LACR,URY,Uruguay,HIB3,95,94,91.0,92.0,94.0,91.0,93.0,95.0,95.0,95.0,94.0,95.0,95.0,95.0,95.0,94.0,94.0,95.0,96.0,94.0,91.0,95.0,90.0,88.0
ECAR,UZB,Uzbekistan,HIB3,99,99,98.0,95.0,96.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,,,,,,,,,
EAPR,VUT,Vanuatu,HIB3,72,68,62.0,78.0,90.0,85.0,85.0,81.0,80.0,86.0,86.0,64.0,64.0,,,,,,,,,,,
LACR,VEN,Venezuela (Bolivarian Republic of),HIB3,54,43,56.0,54.0,64.0,60.0,66.0,84.0,87.0,78.0,82.0,81.0,78.0,78.0,84.0,51.0,62.0,71.0,87.0,60.0,54.0,59.0,34.0,2.0
EAPR,VNM,Viet Nam,HIB3,65,91,83.0,94.0,89.0,75.0,94.0,96.0,97.0,95.0,59.0,97.0,95.0,63.0,,,,,,,,,,
MENA,YEM,Yemen,HIB3,46,58,56.0,57.0,60.0,54.0,59.0,63.0,63.0,70.0,71.0,67.0,69.0,75.0,74.0,75.0,75.0,73.0,43.0,,,,,
ESAR,ZMB,Zambia,HIB3,80,82,91.0,84.0,88.0,90.0,94.0,95.0,90.0,86.0,79.0,78.0,81.0,83.0,94.0,87.0,80.0,81.0,82.0,83.0,,,,
ESAR,ZWE,Zimbabwe,HIB3,90,90,88.0,86.0,90.0,89.0,89.0,90.0,87.0,91.0,95.0,97.0,94.0,90.0,73.0,75.0,,,,,,,,
