unicef_region,iso3,country,vaccine,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000
EAPR,PHL,Philippines,HEPB3,87,82,67,81.0,82.0,83.0,83.0,84.0,74.0,79.0,84.0,89.0,89.0,88.0,88.0,87.0,87.0,77.0,49.0,48.0,52.0,42.0,45.0,7.0
Non-programme,POL,Poland,HEPB3,90,90,89,90.0,90.0,91.0,93.0,95.0,96.0,96.0,96.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.0,98.0,95.0,99.0
Non-programme,PRT,Portugal,HEPB3,99,99,99,99.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.0,97.0,96.0,97.0,97.0,97.0,94.0,94.0,94.0,82.0,70.0,58.0
MENA,QAT,Qatar,HEPB3,95,98,98,89.0,98.0,98.0,97.0,98.0,99.0,89.0,97.0,93.0,93.0,97.0,99.0,97.0,94.0,96.0,97.0,97.0,93.0,98.0,93.0,89.0
Non-programme,KOR,Republic of Korea,HEPB3,97,97,98,98.0,98.0,98.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,94.0,94.0,94.0,91.0,99.0,99.0,92.0,91.0,92.0,89.0,93.0
ECAR,MDA,Republic of Moldova,HEPB3,88,90,87,87.0,94.0,94.0,89.0,90.0,88.0,92.0,91.0,94.0,96.0,98.0,89.0,97.0,95.0,98.0,99.0,99.0,99.0,99.0,94.0,92.0
ECAR,ROU,Romania,HEPB3,78,85,86,87.0,90.0,93.0,92.0,90.0,90.0,94.0,96.0,96.0,96.0,98.0,95.0,97.0,99.0,99.0,98.0,99.0,98.0,99.0,98.0,98.0
Non-programme,RUS,Russian Federation,HEPB3,97,97,97,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,98.0,98.0,98.0,98.0,97.0,96.0,94.0,81.0,43.0,
ESAR,RWA,Rwanda,HEPB3,94,98,88,91.0,98.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,97.0,97.0,97.0,97.0,97.0,99.0,95.0,89.0,96.0,88.0,,
LACR,KNA,Saint Kitts and Nevis,HEPB3,97,96,96,99.0,97.0,98.0,98.0,98.0,94.0,98.0,97.0,98.0,98.0,96.0,97.0,98.0,99.0,99.0,99.0,96.0,99.0,96.0,99.0,99.0
LACR,LCA,Saint Lucia,HEPB3,74,81,80,86.0,92.0,95.0,80.0,95.0,99.0,99.0,99.0,98.0,99.0,97.0,95.0,96.0,99.0,85.0,95.0,91.0,84.0,14.0,,
LACR,VCT,Saint Vincent and the Grenadines,HEPB3,94,99,99,98.0,98.0,97.0,99.0,99.0,99.0,98.0,97.0,96.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,31.0,,,
EAPR,WSM,Samoa,HEPB3,83,76,85,89.0,68.0,44.0,67.0,74.0,80.0,81.0,85.0,82.0,75.0,72.0,58.0,26.0,58.0,46.0,51.0,62.0,90.0,92.0,93.0,93.0
Non-programme,SMR,San Marino,HEPB3,91,91,90,89.0,87.0,78.0,82.0,86.0,84.0,83.0,83.0,88.0,92.0,89.0,89.0,91.0,91.0,92.0,95.0,95.0,96.0,96.0,96.0,97.0
WCAR,STP,Sao Tome and Principe,HEPB3,86,92,97,96.0,95.0,95.0,95.0,96.0,96.0,95.0,97.0,96.0,96.0,98.0,98.0,99.0,87.0,75.0,96.0,70.0,43.0,,,
MENA,SAU,Saudi Arabia,HEPB3,97,98,97,95.0,96.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,96.0,96.0,97.0,96.0,95.0,97.0,95.0,93.0
WCAR,SEN,Senegal,HEPB3,83,93,90,91.0,95.0,92.0,93.0,93.0,89.0,89.0,92.0,91.0,92.0,89.0,86.0,88.0,94.0,89.0,84.0,54.0,,,,
ECAR,SRB,Serbia,HEPB3,93,92,89,87.0,94.0,91.0,93.0,91.0,94.0,92.0,91.0,97.0,94.0,89.0,93.0,93.0,99.0,93.0,65.0,89.0,,,,
Non-programme,SYC,Seychelles,HEPB3,97,97,94,97.0,99.0,99.0,97.0,96.0,97.0,99.0,98.0,98.0,99.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,95.0,97.0
WCAR,SLE,Sierra Leone,HEPB3,91,91,92,91.0,95.0,93.0,90.0,84.0,86.0,83.0,92.0,91.0,89.0,86.0,84.0,77.0,63.0,,,,,,,
Non-programme,SGP,Singapore,HEPB3,97,96,97,97.0,96.0,97.0,96.0,96.0,96.0,96.0,97.0,97.0,96.0,96.0,96.0,97.0,96.0,95.0,96.0,94.0,95.0,95.0,95.0,97.0
Non-programme,SVK,Slovakia,HEPB3,96,97,97,97.0,97.0,96.0,96.0,96.0,96.0,97.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0
Non-programme,SVN,Slovenia,HEPB3,89,89,86,,,,,,,,,,,,,,,,,,,,,
EAPR,SLB,Solomon Islands,HEPB3,84,89,87,94.0,94.0,85.0,83.0,94.0,87.0,77.0,83.0,92.0,92.0,87.0,91.0,89.0,90.0,99.0,83.0,81.0,79.0,75.0,83.0,81.0
ESAR,SOM,Somalia,HEPB3,42,42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,
ESAR,ZAF,South Africa,HEPB3,79,85,86,84.0,85.0,82.0,84.0,85.0,85.0,85.0,73.0,70.0,76.0,71.0,74.0,76.0,83.0,83.0,79.0,76.0,71.0,72.0,72.0,73.0
ESAR,SSD,South Sudan,HEPB3,73,73,69,67.0,61.0,59.0,52.0,45.0,46.0,,,,,,,,,,,,,,,
Non-programme,ESP,Spain,HEPB3,93,93,92,94.0,95.0,96.0,94.0,97.0,97.0,96.0,95.0,96.0,97.0,97.0,96.0,97.0,96.0,97.0,96.0,97.0,81.0,82.0,83.0,77.0
ROSA,LKA,Sri Lanka,HEPB3,99,98,96,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,98.0,98.0,98.0,99.0,62.0,32.0,,,
MENA,PSE,State of Palestine,HEPB3,91,99,95,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,97.0,96.0,98.0,97.0,99.0,96.0,97.0,91.0,92.0,95.0
MENA,SDN,Sudan,HEPB3,51,68,84,90.0,93.0,93.0,95.0,93.0,93.0,94.0,93.0,92.0,93.0,75.0,72.0,78.0,78.0,60.0,22.0,,,,,
LACR,SUR,Suriname,HEPB3,72,77,72,51.0,77.0,81.0,67.0,77.0,73.0,71.0,76.0,76.0,80.0,84.0,87.0,84.0,84.0,84.0,83.0,,,,,
Non-programme,SWE,Sweden,HEPB3,94,94,98,97.0,97.0,92.0,76.0,67.0,53.0,42.0,35.0,30.0,29.0,,,,,,,,,,,
Non-programme,CHE,Switzerland,HEPB3,80,76,73,72.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,
MENA,SYR,Syrian Arab Republic,HEPB3,66,59,59,62.0,67.0,60.0,61.0,59.0,50.0,56.0,80.0,52.0,66.0,84.0,84.0,83.0,83.0,83.0,83.0,82.0,81.0,80.0,80.0,79.0
ECAR,TJK,Tajikistan,HEPB3,96,97,97,97.0,97.0,96.0,96.0,97.0,96.0,97.0,96.0,94.0,96.0,93.0,93.0,86.0,84.0,88.0,81.0,81.0,58.0,39.0,,
EAPR,THA,Thailand,HEPB3,92,92,92,97.0,97.0,97.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,98.0,98.0,98.0,96.0,96.0,96.0,96.0,96.0,95.0,95.0,95.0
EAPR,TLS,Timor-Leste,HEPB3,83,83,83,83.0,83.0,83.0,83.0,79.0,76.0,77.0,82.0,83.0,67.0,72.0,72.0,79.0,,,,,,,,
WCAR,TGO,Togo,HEPB3,85,82,83,82.0,84.0,81.0,83.0,82.0,82.0,84.0,84.0,84.0,85.0,83.0,78.0,24.0,,,,,,,,
EAPR,TON,Tonga,HEPB3,99,99,99,99.0,99.0,99.0,99.0,96.0,96.0,98.0,99.0,95.0,99.0,99.0,99.0,98.0,99.0,99.0,99.0,99.0,93.0,95.0,96.0,97.0
LACR,TTO,Trinidad and Tobago,HEPB3,96,93,94,96.0,93.0,99.0,89.0,97.0,90.0,92.0,92.0,92.0,90.0,90.0,90.0,90.0,89.0,89.0,95.0,94.0,76.0,5.0,,
MENA,TUN,Tunisia,HEPB3,97,97,97,97.0,98.0,97.0,98.0,98.0,98.0,98.0,98.0,97.0,98.0,98.0,99.0,99.0,98.0,99.0,97.0,96.0,92.0,93.0,94.0,94.0
ECAR,TUR,Turkiye,HEPB3,99,99,96,98.0,99.0,98.0,96.0,98.0,97.0,96.0,97.0,97.0,96.0,96.0,94.0,92.0,96.0,82.0,85.0,77.0,68.0,72.0,77.0,71.0
ECAR,TKM,Turkmenistan,HEPB3,98,98,97,99.0,99.0,99.0,99.0,98.0,99.0,97.0,98.0,98.0,97.0,96.0,97.0,96.0,98.0,98.0,99.0,96.0,97.0,96.0,,
EAPR,TUV,Tuvalu,HEPB3,94,91,94,93.0,92.0,89.0,96.0,94.0,96.0,89.0,90.0,97.0,96.0,89.0,91.0,99.0,97.0,97.0,79.0,98.0,95.0,99.0,99.0,81.0
ESAR,UGA,Uganda,HEPB3,91,89,91,89.0,93.0,93.0,94.0,93.0,89.0,85.0,84.0,83.0,82.0,80.0,79.0,71.0,73.0,64.0,64.0,62.0,44.0,29.0,,
ECAR,UKR,Ukraine,HEPB3,79,62,77,81.0,76.0,67.0,52.0,26.0,22.0,22.0,46.0,46.0,21.0,48.0,66.0,84.0,92.0,96.0,97.0,98.0,77.0,48.0,7.0,4.0
MENA,ARE,United Arab Emirates,HEPB3,96,95,95,91.0,98.0,99.0,98.0,99.0,99.0,99.0,98.0,96.0,95.0,94.0,93.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
Non-programme,GBR,United Kingdom,HEPB3,92,92,93,93.0,93.0,,,,,,,,,,,,,,,,,,,
ESAR,TZA,United Republic of Tanzania,HEPB3,93,93,86,91.0,91.0,89.0,90.0,92.0,96.0,97.0,91.0,92.0,90.0,91.0,85.0,86.0,83.0,90.0,90.0,95.0,95.0,89.0,,
Non-programme,USA,United States,HEPB3,93,93,92,91.0,91.0,91.0,91.0,93.0,92.0,92.0,91.0,90.0,91.0,92.0,92.0,94.0,93.0,93.0,93.0,92.0,92.0,88.0,89.0,90.0
LACR,URY,Uruguay,HEPB3,95,94,91,92.0,94.0,91.0,93.0,95.0,95.0,95.0,94.0,95.0,95.0,95.0,95.0,94.0,94.0,95.0,96.0,94.0,91.0,95.0,94.0,92.0
ECAR,UZB,Uzbekistan,HEPB3,99,99,98,95.0,96.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,91.0,99.0,98.0,99.0,99.0,99.0,62.0,,
EAPR,VUT,Vanuatu,HEPB3,72,68,62,78.0,90.0,85.0,85.0,81.0,80.0,86.0,83.0,79.0,76.0,73.0,69.0,66.0,62.0,59.0,61.0,63.0,64.0,66.0,68.0,70.0
LACR,VEN,Venezuela (Bolivarian Republic of),HEPB3,54,43,56,54.0,64.0,60.0,66.0,84.0,87.0,78.0,82.0,81.0,78.0,78.0,84.0,53.0,62.0,71.0,88.0,82.0,72.0,60.0,53.0,5.0
EAPR,VNM,Viet Nam,HEPB3,65,91,83,94.0,89.0,75.0,94.0,96.0,97.0,95.0,59.0,97.0,95.0,88.0,94.0,87.0,67.0,93.0,94.0,94.0,78.0,,,
MENA,YEM,Yemen,HEPB3,46,58,56,57.0,60.0,54.0,59.0,63.0,63.0,70.0,71.0,67.0,69.0,76.0,76.0,78.0,79.0,78.0,80.0,43.0,38.0,31.0,19.0,14.0
ESAR,ZMB,Zambia,HEPB3,80,82,91,84.0,88.0,90.0,94.0,95.0,90.0,86.0,79.0,78.0,81.0,83.0,94.0,87.0,80.0,81.0,82.0,,,,,
ESAR,ZWE,Zimbabwe,HEPB3,90,90,88,86.0,90.0,89.0,89.0,90.0,87.0,91.0,95.0,97.0,94.0,90.0,73.0,75.0,72.0,68.0,65.0,68.0,70.0,73.0,76.0,79.0
